,AVG_KD,SIG_STR_PCT,TD_PCT,HEAD_PCT,LEG_PCT,clusters,cluster
99,0.125,0.344375,0.093125,0.271725826,0.899224806,0,pink
100,0.0,0.0,0.0,0.0,0.0,2,dark purple
101,0.289264619,0.506179993,0.048514853,0.355591979,0.828711864,1,purple
102,0.349365234,0.381647644,0.277510681,0.298730115,0.93150949,1,purple
103,0.0625,0.44125,0.20625,0.40344515,0.926470588,0,pink
104,0.0,0.47625,0.19375,0.31403118,0.724137931,0,pink
105,0.122619629,0.521720581,0.119863281,0.442987797,0.660198073,0,pink
106,0.0234375,0.414638672,0.45296875,0.386488527,0.841274752,0,pink
107,0.380859375,0.498081055,0.257783203,0.386687476,0.894934641,1,purple
108,0.48828125,0.50184082,0.13512207,0.411446059,0.931262817,1,purple
109,0.5,0.47,0.0,0.39047619,0.916666667,1,purple
110,0.0,0.0,0.0,0.0,0.0,2,dark purple
111,0.2734375,0.5553125,0.2765625,0.519140828,0.860510806,0,pink
112,0.0,0.55,0.0875,0.381088825,0.92,0,pink
113,0.03125,0.4171875,0.39375,0.374414592,0.795833333,0,pink
114,0.250152588,0.431990051,0.309208984,0.366718694,0.828734163,0,pink
115,0.0,0.401875,0.365,0.302103665,0.846410684,0,pink
116,0.4375,0.636875,0.0609375,0.424283765,0.846153846,1,purple
117,0.25,0.4975,0.105,0.345454545,0.830188679,0,pink
118,0.125,0.495,0.0375,0.430263158,0.840909091,0,pink
119,0.0,0.395,0.0,0.310344828,1.0,0,pink
120,0.125,0.515,0.025,0.397333333,0.916666667,0,pink
121,0.0,0.0,0.0,0.0,0.0,2,dark purple
122,0.25,0.48,0.415,0.344322344,0.870967742,0,pink
123,0.25,0.4303125,0.3725,0.307347168,0.855263158,0,pink
124,0.125,0.529375,0.145,0.374735356,0.813333333,0,pink
125,0.190429688,0.350253906,0.197189941,0.250662461,0.826767756,0,pink
126,0.28125,0.4928125,0.0553125,0.370842825,0.868493151,1,purple
127,0.0,0.0,0.0,0.0,0.0,2,dark purple
128,0.161136627,0.456041262,0.298123839,0.362527867,0.806710737,0,pink
129,0.0,0.45203125,0.158125,0.351720371,0.73951049,0,pink
130,0.0,0.0,0.0,0.0,0.0,2,dark purple
131,0.0,0.395,0.0,0.310344828,1.0,0,pink
132,0.125,0.29,0.295,0.159474672,0.76,0,pink
133,0.375,0.52375,0.121875,0.392190153,0.742574257,1,purple
134,0.3125,0.429375,0.203125,0.323563892,0.7375,1,purple
135,0.291072845,0.541403506,0.016360159,0.401740892,0.903928182,1,purple
136,0.5,0.640625,0.0353125,0.446259673,0.866666667,1,purple
137,0.0390625,0.463984375,0.29796875,0.370239774,0.89292543,0,pink
138,0.055419922,0.509884033,0.290111694,0.430623201,0.840408137,0,pink
139,0.015625,0.40421875,0.3121875,0.321620122,0.862359551,0,pink
140,0.331176758,0.570995483,0.385661621,0.56223396,0.864760686,0,pink
141,0.03125,0.438515625,0.424765625,0.353409247,0.752688172,0,pink
142,0.0,0.3675,0.31625,0.292093023,0.873563218,0,pink
143,0.0,0.0,0.0,0.0,0.0,2,dark purple
144,0.0,0.0,0.0,0.0,0.0,2,dark purple
145,0.101806641,0.504733887,0.250065918,0.468134749,0.91853211,0,pink
146,0.166015625,0.449482422,0.427636719,0.407886017,0.760779436,0,pink
147,0.046875,0.469277344,0.4059375,0.423317776,0.791801948,0,pink
148,0.454833984,0.541564331,0.265518188,0.400773762,0.787592322,1,purple
149,0.5,0.395,0.0,0.428571429,0.0,2,dark purple
150,0.0,0.38625,0.203125,0.283124128,0.85106383,0,pink
151,0.25,0.4275,0.15625,0.274406332,0.792929293,0,pink
152,0.1328125,0.428574219,0.611347656,0.376554726,0.756027428,0,pink
153,0.5625,0.304375,0.169375,0.327365729,0.545454545,1,purple
154,0.0,0.0,0.0,0.0,0.0,2,dark purple
155,0.023681641,0.433422852,0.48645752,0.327156923,0.837103997,0,pink
156,0.5,0.48,0.0,0.279069767,0.740740741,1,purple
157,0.25,0.4009375,0.265625,0.359408034,0.732876712,0,pink
158,0.0390625,0.41453125,0.2771875,0.409126163,0.859106529,0,pink
159,0.259887695,0.465452271,0.056974487,0.391743906,0.819905616,1,purple
160,0.0,0.0,0.0,0.0,0.0,2,dark purple
161,0.0,0.0,0.0,0.0,0.0,2,dark purple
162,0.0,0.4346875,0.248125,0.349206349,0.823529412,0,pink
163,0.625,0.5090625,0.4221875,0.46835443,0.777777778,1,purple
164,0.047363281,0.411845703,0.517915039,0.317722722,0.775140154,0,pink
165,0.34375,0.3121875,0.098125,0.345118734,0.913907285,1,purple
166,0.234375,0.50578125,0.1884375,0.428712871,0.79350348,0,pink
167,0.40625,0.52609375,0.06265625,0.440249767,0.827259111,1,purple
168,0.000976563,0.418037109,0.64046875,0.309413521,0.806152497,0,pink
169,0.0,0.50046875,0.21,0.48089172,0.648351648,0,pink
170,0.0,0.0,0.0,0.0,0.0,2,dark purple
171,0.125,0.34640625,0.23921875,0.297717339,0.823811426,0,pink
172,0.75,0.46,0.25,0.372928177,0.754385965,1,purple
173,0.3203125,0.468945312,0.085195313,0.363039459,0.695632598,1,purple
174,0.0,0.43,0.13375,0.392914654,0.666666667,0,pink
175,0.0,0.44,0.165,0.5,1.0,0,pink
176,0.783203125,0.426972656,0.009433594,0.382195401,0.568128655,1,purple
177,0.0,0.545,0.1875,0.476772616,0.928571429,0,pink
178,0.09375,0.470625,0.4775,0.335353535,0.84375,0,pink
179,0.03125,0.292067871,0.110844116,0.228944416,0.817542275,0,pink
180,0.26171875,0.446162109,0.515566406,0.357638088,0.873822606,0,pink
181,0.5,0.425,0.5,0.277777778,0.0,2,dark purple
182,0.06640625,0.454902344,0.324023438,0.369480245,0.877509007,0,pink
183,0.03125,0.3071875,0.42265625,0.348144953,0.639344262,0,pink
184,0.25,0.55875,0.125,0.351819757,0.783783784,0,pink
185,0.287597656,0.578692627,0.347358398,0.39676605,0.85263311,0,pink
186,0.0,0.42,0.0,0.677419355,0.2,2,dark purple
187,0.0,0.47125,0.51375,0.291311755,0.91011236,0,pink
188,0.19543457,0.458063803,0.105736885,0.366894951,0.838530536,0,pink
189,0.000305176,0.408980103,0.493417969,0.341400442,0.789332782,0,pink
190,0.12890625,0.435996094,0.277248535,0.335275372,0.937635263,0,pink
191,0.5,0.38,0.5,0.264705882,0.916666667,1,purple
192,0.412963867,0.427199707,0.044289551,0.339067074,0.723065755,1,purple
193,0.110839844,0.489768066,0.250223389,0.403816759,0.794211858,0,pink
194,0.375,0.3509375,0.3778125,0.249178789,0.790909091,1,purple
195,0.5,0.425,0.5,0.277777778,0.0,2,dark purple
196,0.0,0.58253418,0.368876953,0.563792754,0.828073636,0,pink
197,0.117721558,0.470890894,0.245314636,0.37855961,0.887707768,0,pink
198,0.5,0.305,0.5,0.231404959,0.888888889,1,purple
199,0.081096649,0.547099876,0.221121674,0.465853955,0.997106746,0,pink
200,0.0,0.0,0.0,0.0,0.0,2,dark purple
201,0.25,0.43375,0.18625,0.284005979,0.907216495,0,pink
202,0.388671875,0.525380249,0.072749634,0.434403461,0.869826823,1,purple
203,0.0625,0.527109375,0.288203125,0.450706138,0.968531469,0,pink
204,0.140625,0.562890625,0.170390625,0.429587201,0.797160243,0,pink
205,0.0,0.0,0.0,0.0,0.0,2,dark purple
206,0.460968964,0.414886576,0.087006801,0.40595641,0.883073074,1,purple
207,0.308914185,0.46101944,0.554772797,0.453881485,0.853343869,0,pink
208,0.203125,0.4059375,0.1040625,0.307602793,0.909090909,0,pink
209,0.453125,0.486875,0.01296875,0.419227516,0.855960265,1,purple
210,0.5,0.55125,0.070625,0.432921028,0.853658537,1,purple
211,0.625,0.31984375,0.2146875,0.254546892,0.796425025,1,purple
212,0.4765625,0.513681641,0.145244141,0.495544807,0.892908828,1,purple
213,0.5,0.495,0.0,0.388888889,0.0,2,dark purple
214,0.250511169,0.383674469,0.100725174,0.282713892,0.913273912,0,pink
215,0.0,0.53140625,0.27890625,0.417943806,0.800741427,0,pink
216,1.088378906,0.394379883,0.259338379,0.31068125,0.736958644,1,purple
217,0.840332031,0.45793457,0.12451416,0.373193912,0.80545277,1,purple
218,0.017700195,0.431320801,0.244174805,0.287806194,0.759744684,0,pink
219,0.0,0.4325,0.255,0.336507937,0.892307692,0,pink
220,0.0,0.4875,0.35,0.428571429,1.0,0,pink
221,0.34375,0.442929688,0.352109375,0.335037381,0.879824561,1,purple
222,0.25,0.4725,0.1875,0.460784314,0.909090909,0,pink
223,0.4375,0.4175,0.14125,0.399006623,0.74137931,1,purple
224,0.3125,0.39375,0.03125,0.329919137,0.739130435,1,purple
225,0.2109375,0.562578125,0.27078125,0.450856628,0.830489192,0,pink
226,0.0,0.0,0.0,0.0,0.0,2,dark purple
227,0.0,0.0,0.0,0.0,0.0,2,dark purple
228,0.0,0.0,0.0,0.0,0.0,2,dark purple
229,0.704223633,0.412884521,0.227443848,0.430969558,0.912939712,1,purple
230,0.25,0.4925,0.1,0.422360248,1.0,0,pink
231,0.212890625,0.444996338,0.140976563,0.324478435,0.752023708,0,pink
232,0.125,0.425,0.31,0.311163895,0.695035461,0,pink
233,0.33203125,0.443964844,0.355273438,0.416821465,0.680278884,0,pink
234,0.0,0.0,0.0,0.0,0.0,2,dark purple
235,0.00390625,0.347851563,0.242734375,0.235987071,0.816169259,0,pink
236,0.5,0.495,0.0,0.388888889,0.0,2,dark purple
237,0.752441406,0.485556641,0.293310547,0.458761311,0.892688511,1,purple
238,0.599609375,0.399577637,0.077766113,0.344403604,0.922610914,1,purple
239,0.0,0.41375,0.48,0.263811297,0.836144578,0,pink
240,0.359375,0.52578125,0.10640625,0.351460674,0.821989529,1,purple
241,0.375,0.4753125,0.4971875,0.406976744,0.873873874,0,pink
242,0.0,0.0,0.0,0.0,0.0,2,dark purple
243,0.5,0.4,0.3125,0.25,0.757142857,1,purple
244,0.461424828,0.485358706,0.00282196,0.320372501,0.83769052,1,purple
245,0.0625,0.429375,0.3453125,0.380654475,0.673469388,0,pink
246,0.0,0.4225,0.16375,0.341747573,0.72972973,0,pink
247,0.000244141,0.529394531,0.508170166,0.537798636,0.931369509,0,pink
248,0.31360364,0.511517792,0.204366797,0.437617043,0.908579429,1,purple
249,0.0,0.563671875,0.34453125,0.444304858,0.751958225,0,pink
250,0.048828125,0.347578125,0.070507813,0.284944361,0.813137373,0,pink
251,0.5,0.426875,0.03125,0.383838384,0.680327869,1,purple
252,0.0,0.351362305,0.153374023,0.268407021,0.706434571,0,pink
253,0.421937929,0.464773152,0.174013603,0.360347351,0.883073074,1,purple
254,0.0,0.49,0.025,0.432126697,0.808510638,0,pink
255,0.375,0.4425,0.0,0.319290466,0.841269841,1,purple
256,0.0,0.0,0.0,0.0,0.0,2,dark purple
257,0.5,0.374375,0.08125,0.301559792,0.88172043,1,purple
258,0.034179688,0.491347656,0.103535156,0.379580776,0.836969509,0,pink
259,0.008789063,0.330766602,0.206953125,0.265145391,0.82547522,0,pink
260,0.28125,0.39921875,0.004296875,0.217685488,0.794421488,1,purple
261,0.3828125,0.473046875,0.171640625,0.38603836,0.825329202,1,purple
262,0.411636353,0.488184891,0.212605972,0.335202263,0.717342651,1,purple
263,0.00390625,0.401591797,0.299790039,0.307818867,0.922155224,0,pink
264,0.08416748,0.451295776,0.001883545,0.35346072,0.822408467,0,pink
265,0.46389389,0.503223801,0.067216644,0.339482579,0.860474198,1,purple
266,0.25,0.45,0.5,0.361179361,0.867924528,0,pink
267,0.25,0.488125,0.344375,0.451523546,0.894736842,0,pink
268,0.5,0.5425,0.04125,0.492957746,1.0,1,purple
269,0.0,0.5,0.73375,0.332335329,0.80620155,0,pink
270,0.5625,0.483125,0.21875,0.28159204,0.784810127,1,purple
271,0.375,0.281875,0.1875,0.321016166,0.565656566,1,purple
272,0.012695313,0.463779297,0.001452637,0.400801606,0.947368421,0,pink
273,0.317874908,0.522901802,0.394093819,0.430137607,0.876226708,0,pink
274,0.06312561,0.582548065,0.390533295,0.533183884,0.868599401,0,pink
275,0.046875,0.42140625,0.2871875,0.505708849,1.0,0,pink
276,0.307617188,0.503017578,0.065131836,0.433101165,0.823290789,1,purple
277,0.631153166,0.509250675,0.390297992,0.469861793,0.703752498,1,purple
278,0.265625,0.36703125,0.2853125,0.308063103,0.6,0,pink
279,0.5,0.52625,0.0,0.545454545,0.857142857,1,purple
280,0.73046875,0.421015625,0.413359375,0.37544957,0.710369487,1,purple
281,0.25,0.4425,0.25,0.363716814,0.876712329,0,pink
282,0.125,0.36375,0.33875,0.444444444,0.8,0,pink
283,0.5,0.59,0.0825,0.581395349,1.0,1,purple
284,0.3125,0.493125,0.02,0.375993641,0.786363636,1,purple
285,0.0,0.3475,0.48875,0.272151899,0.833333333,0,pink
286,0.0,0.5409375,0.42,0.52676399,1.0,0,pink
287,0.0,0.0,0.0,0.0,0.0,2,dark purple
288,0.09375,0.433554687,0.111875,0.328020526,0.753365385,0,pink
289,0.0,0.0,0.0,0.0,0.0,2,dark purple
290,0.409667969,0.473128662,0.406036377,0.387619365,0.76942751,1,purple
291,0.182148521,0.460730385,0.049324965,0.328610611,0.851568017,0,pink
292,0.0,0.0,0.0,0.0,0.0,2,dark purple
293,0.265625,0.539609375,0.21609375,0.435563612,0.860935525,0,pink
294,0.0,0.24,0.25,0.210526316,0.4,0,pink
295,0.0625,0.513125,0.578125,0.445223488,0.966942149,0,pink
296,0.046875,0.514648438,0.562265625,0.479526227,0.991666667,0,pink
297,0.015625,0.5128125,0.2940625,0.355324959,0.733015495,0,pink
298,0.371704102,0.432025146,0.065979004,0.332895192,0.703808374,1,purple
299,0.046875,0.382148437,0.313789063,0.366754459,0.671785029,0,pink
300,0.000976563,0.457890625,0.527109375,0.438801149,0.55954039,0,pink
301,0.25,0.375,0.3375,0.347205707,0.560606061,0,pink
302,0.0,0.0,0.0,0.0,0.0,2,dark purple
303,0.762306333,0.48350135,0.280595984,0.429372707,0.753138436,1,purple
304,0.4375,0.5425,0.025,0.454277286,0.855421687,1,purple
305,0.1875,0.40125,0.625,0.340216323,0.840517241,0,pink
306,0.25,0.505,0.0,0.358208955,0.714285714,1,purple
307,0.25,0.5175,0.4875,0.484042553,0.777777778,0,pink
308,0.370147705,0.536749268,0.339460144,0.429447145,0.861906401,1,purple
309,0.25,0.3475,0.3125,0.230576441,0.833333333,0,pink
310,0.5,0.34375,0.1625,0.308430432,0.857142857,1,purple
311,0.359375,0.38984375,0.0571875,0.351265823,0.751401869,1,purple
312,0.0,0.435,0.03,0.339130435,1.0,0,pink
313,0.056056976,0.472534828,0.420923233,0.434641141,0.839616415,0,pink
314,0.095278859,0.380141135,0.144262967,0.323404747,0.836844898,0,pink
315,0.09375,0.609296875,0.45953125,0.525407005,0.989864865,0,pink
316,0.0,0.32875,0.51625,0.224427481,0.840909091,0,pink
317,0.345214844,0.512299805,0.444301758,0.380208277,0.696377574,0,pink
318,0.384799957,0.366751328,0.406554527,0.285061537,0.744846039,1,purple
319,0.579101563,0.488618164,0.055795898,0.401369075,0.760939805,1,purple
320,0.325927734,0.404399414,0.088579102,0.339617045,0.825312435,1,purple
321,0.025390625,0.447558594,0.002905273,0.344105554,0.938337802,0,pink
322,0.0,0.5525,0.625,0.472906404,0.909090909,0,pink
323,0.0,0.53,0.3125,0.376271186,0.943396226,0,pink
324,0.5,0.405,0.165,0.333333333,0.777777778,1,purple
325,0.5,0.4125,0.070625,0.288123167,0.697674419,1,purple
326,0.203125,0.418125,0.1890625,0.287648054,0.814313346,0,pink
327,0.0,0.36,0.36,0.324675325,0.955555556,0,pink
328,0.0,0.0,0.0,0.0,0.0,2,dark purple
329,0.625,0.35125,0.4375,0.256162915,0.793650794,1,purple
330,0.0,0.54125,0.4125,0.460725076,0.916666667,0,pink
331,0.0,0.36875,0.04125,0.276923077,0.692307692,0,pink
332,0.0,0.445,0.75,0.84,0.0,0,pink
333,0.0,0.0,0.0,0.0,0.0,2,dark purple
334,0.06640625,0.460703125,0.139140625,0.321458747,0.720809635,0,pink
335,0.000488281,0.393789063,0.351340332,0.310887641,0.811951289,0,pink
336,0.537647247,0.49612278,0.408694763,0.409481271,0.746399679,1,purple
337,0.38671875,0.477597656,0.159375,0.378456003,0.821090259,1,purple
338,0.3125,0.2921875,0.1684375,0.216036866,0.737349398,1,purple
339,0.25,0.32875,0.375,0.333333333,0.64,0,pink
340,0.5,0.535,0.0,0.492307692,0.857142857,1,purple
341,0.282241821,0.448908081,0.44683754,0.317049141,0.643682469,0,pink
342,0.0625,0.40703125,0.26953125,0.301693832,0.757369615,0,pink
343,0.422849655,0.405717411,0.005643921,0.315611175,0.840524637,1,purple
344,0.046875,0.4665625,0.22296875,0.364850615,0.868292683,0,pink
345,0.359375,0.37046875,0.19734375,0.314940577,0.909407666,1,purple
346,0.125,0.318271484,0.278376465,0.242281554,0.740657566,0,pink
347,0.0,0.0,0.0,0.0,0.0,2,dark purple
348,0.3125,0.6175,0.2075,0.443319838,0.965909091,1,purple
349,0.25,0.4675,0.4425,0.396551724,0.9375,0,pink
350,0.15625,0.3796875,0.355625,0.281677704,0.704301075,0,pink
351,0.125,0.45125,0.49125,0.332657201,1.0,0,pink
352,0.390625,0.41671875,0.0909375,0.352169312,0.786694826,1,purple
353,0.03125,0.394296875,0.445390625,0.348928571,0.710779082,0,pink
354,0.25,0.385,0.0,0.279029463,0.837209302,1,purple
355,0.5,0.68,0.165,0.564102564,1.0,1,purple
356,0.5625,0.45357666,0.041542969,0.404305762,0.68785646,1,purple
357,0.0,0.42359375,0.10890625,0.362533521,0.905642923,0,pink
358,0.0,0.37,0.0,0.301186944,0.96,0,pink
359,0.375,0.449375,0.265,0.39656312,0.662790698,1,purple
360,0.687751714,0.449092609,0.196054411,0.310074412,0.937967957,1,purple
361,0.53125,0.3359375,0.03125,0.279648609,0.638655462,1,purple
362,0.0390625,0.53,0.51875,0.34378329,0.68719611,0,pink
363,0.1875,0.482109375,0.22375,0.419349797,0.815340909,0,pink
364,0.3125,0.40375,0.16625,0.357687421,0.778947368,1,purple
365,0.0,0.0,0.0,0.0,0.0,2,dark purple
366,0.0,0.0,0.0,0.0,0.0,2,dark purple
367,0.001037598,0.464738159,0.279713745,0.403965795,0.911432577,0,pink
368,0.25,0.3225,0.375,0.282882883,0.791666667,0,pink
369,0.0,0.0,0.0,0.0,0.0,2,dark purple
370,0.0,0.0,0.0,0.0,0.0,2,dark purple
371,0.127207279,0.523035583,0.158733594,0.433943574,0.936941916,0,pink
372,0.25,0.455,0.35,0.469298246,0.8,0,pink
373,0.0,0.0,0.0,0.0,0.0,2,dark purple
374,0.10956192,0.468964796,0.32032505,0.375600043,0.912200613,0,pink
375,0.0,0.47,0.5,0.408304498,0.75,0,pink
376,0.125,0.6465625,0.1559375,0.467669173,0.960784314,0,pink
377,0.375,0.3825,0.75,0.387665198,0.75,0,pink
378,0.03125,0.383710938,0.29859375,0.491116473,0.816733068,0,pink
379,0.0,0.0,0.0,0.0,0.0,2,dark purple
380,0.13671875,0.545390625,0.414140625,0.351397604,0.89844098,0,pink
381,0.0,0.0,0.0,0.0,0.0,2,dark purple
382,0.375,0.36375,0.29,0.372093023,0.875,1,purple
383,0.3828125,0.495,0.104609375,0.398283262,0.860544218,1,purple
384,0.269042969,0.456280451,0.141979032,0.411209034,0.839316007,1,purple
385,0.0,0.0,0.0,0.0,0.0,2,dark purple
386,0.4296875,0.57078125,0.05296875,0.395500489,0.752,1,purple
387,0.25,0.305,0.34,0.201970443,0.714285714,0,pink
388,1.0,0.3825,0.1325,0.319875776,0.8125,1,purple
389,0.075195313,0.444580078,0.721132813,0.452736105,0.64877892,0,pink
390,0.40625,0.4340625,0.0215625,0.32875368,0.841584158,1,purple
391,0.51953125,0.35421875,0.13171875,0.293355917,0.856541859,1,purple
392,0.65625,0.515,0.4615625,0.389399912,0.822147651,1,purple
393,0.125,0.5125,0.29,0.43030303,0.611940299,0,pink
394,0.3125,0.4925,0.051875,0.410745234,0.85,1,purple
395,0.0,0.339375,0.0940625,0.260837619,0.752351097,0,pink
396,0.5,0.355,0.14125,0.24726776,0.7,1,purple
397,0.008401871,0.413553486,0.348781538,0.296682929,0.853078668,0,pink
398,0.0625,0.537421875,0.3471875,0.55684516,0.754010695,0,pink
399,0.1875,0.52859375,0.3990625,0.508388038,0.958333333,0,pink
400,0.0,0.44625,0.2075,0.336805556,0.8125,0,pink
401,0.6875,0.540625,0.34625,0.47311828,0.782608696,1,purple
402,0.265808105,0.498239136,0.199269104,0.449663084,0.825259914,0,pink
403,0.34375,0.460234375,0.207265625,0.355992253,0.804923536,1,purple
404,0.1875,0.479375,0.109375,0.436131387,0.857142857,0,pink
405,0.0,0.415,0.5,0.29281768,0.723404255,0,pink
406,0.0,0.385625,0.11625,0.308275058,0.808219178,0,pink
407,0.05078125,0.485117188,0.005810547,0.359262267,0.917225951,0,pink
408,0.25,0.41375,0.4175,0.368347339,0.692810458,0,pink
409,0.34569931,0.411434822,0.011287842,0.315851999,0.770130096,1,purple
410,0.109375,0.458041992,0.38199707,0.371462643,0.870211835,0,pink
411,0.0,0.585,0.4675,0.453333333,0.8,0,pink
412,0.03515625,0.353066406,0.1678125,0.321551893,0.625862586,0,pink
413,0.204101563,0.501054688,0.261503906,0.383006516,0.873218202,0,pink
414,0.3125,0.464453125,0.161953125,0.364386792,0.727536232,1,purple
415,0.5,0.405,0.5,0.326530612,1.0,1,purple
416,0.34375,0.338984375,0.46734375,0.239223768,0.708423326,0,pink
417,0.0625,0.3675,0.273125,0.25412166,0.686206897,0,pink
418,0.0,0.0,0.0,0.0,0.0,2,dark purple
419,0.625,0.46715332,0.083085938,0.403024426,0.751600576,1,purple
420,0.27734375,0.511494141,0.356416016,0.447512962,0.890254707,0,pink
421,0.0,0.49375,0.3525,0.37369338,0.762195122,0,pink
422,0.171875,0.486347656,0.203574219,0.409979723,0.890577508,0,pink
423,0.5,0.5525,0.0,0.615384615,0.8,1,purple
424,0.095703125,0.346152344,0.066386719,0.21998998,0.809496348,0,pink
425,0.15625,0.243125,0.46875,0.502272727,0.909090909,0,pink
426,0.140625,0.386645508,0.434775391,0.325790349,0.731034483,0,pink
427,0.258789063,0.388242188,0.201943359,0.399415559,0.444021325,0,pink
428,0.0,0.3859375,0.341875,0.270350564,0.633802817,0,pink
429,0.094726563,0.519868164,0.262583008,0.404092304,0.831145495,0,pink
430,0.368347168,0.467868652,0.248546143,0.467291748,0.894543668,1,purple
431,0.69140625,0.585664063,0.097382813,0.452534113,0.832519191,1,purple
432,0.0,0.46,0.8,0.350515464,0.575757576,0,pink
433,0.254414558,0.536071167,0.187467189,0.455129628,0.854907297,0,pink
434,0.21875,0.4784375,0.0875,0.368421053,0.888297872,0,pink
435,0.883209229,0.430018616,0.100302124,0.388919866,0.577350171,1,purple
436,0.251006857,0.541370437,0.284217643,0.310999227,0.778780352,0,pink
437,0.0,0.0,0.0,0.0,0.0,2,dark purple
438,1.408447266,0.430769043,0.184887695,0.370982175,0.872201066,1,purple
439,0.0,0.485,0.3725,0.301282051,0.533333333,0,pink
440,0.34375,0.359963379,0.230144043,0.258779848,0.756580233,1,purple
441,0.0,0.3025,0.25,0.322869955,0.7,0,pink
442,0.0,0.0,0.0,0.0,0.0,2,dark purple
443,1.0,0.5,0.5,0.486486486,1.0,1,purple
444,0.5,0.4225,0.0,0.436170213,1.0,1,purple
445,0.5,0.4175,0.035,0.341151386,0.785714286,1,purple
446,0.53125,0.5171875,0.3115625,0.504178273,0.917391304,1,purple
447,0.612976074,0.409703369,0.268674316,0.374802056,0.868257083,1,purple
448,0.01171875,0.439501953,0.273427734,0.353864233,0.646081176,0,pink
449,0.000976563,0.462578125,0.302680664,0.351693984,0.780059622,0,pink
450,0.0,0.55,0.25,0.471910112,0.8,0,pink
451,0.109375,0.455405273,0.257521973,0.425873955,0.873327873,0,pink
452,0.303710938,0.327597656,0.189316406,0.298550066,0.898633018,1,purple
453,0.0,0.0,0.0,0.0,0.0,2,dark purple
454,0.0,0.3525,0.0825,0.320754717,0.666666667,0,pink
455,0.640625,0.4521875,0.4234375,0.414666228,0.809968847,1,purple
456,0.0,0.455,0.675,0.317757009,0.909090909,0,pink
457,0.0,0.0,0.0,0.0,0.0,2,dark purple
458,0.001008987,0.418956404,0.236790438,0.303265749,0.751068063,0,pink
459,0.322265625,0.392285156,0.115668945,0.359962803,0.892378233,1,purple
460,0.0,0.440625,0.310625,0.285460993,0.802867384,0,pink
461,0.658203125,0.507236328,0.111591797,0.381714739,0.715529906,1,purple
462,0.007080078,0.37098877,0.198461914,0.31343578,0.717245362,0,pink
463,0.125,0.47984375,0.444375,0.456425406,0.730994152,0,pink
464,0.0625,0.406875,0.130625,0.266182299,0.711409396,0,pink
465,0.0234375,0.38203125,0.257519531,0.282117163,0.714806506,0,pink
466,0.0,0.0,0.0,0.0,0.0,2,dark purple
467,0.0,0.69,0.315,0.61038961,0.714285714,0,pink
468,0.0,0.0,0.0,0.0,0.0,2,dark purple
469,0.25,0.4225,0.13125,0.388178914,0.888888889,0,pink
470,0.0,0.0,0.0,0.0,0.0,2,dark purple
471,0.34375,0.407695313,0.077148438,0.320584407,0.847557703,1,purple
472,0.0,0.412421875,0.154394531,0.362730021,0.870864771,0,pink
473,0.5,0.475,0.0,0.275862069,0.736842105,1,purple
474,0.0,0.0,0.0,0.0,0.0,2,dark purple
475,0.0,0.0,0.0,0.0,0.0,2,dark purple
476,0.0,0.0,0.0,0.0,0.0,2,dark purple
477,0.125,0.461875,0.0171875,0.252774975,0.806818182,0,pink
478,0.15625,0.44453125,0.24484375,0.417102967,0.769328264,0,pink
479,0.28125,0.4134375,0.155625,0.397612489,0.854166667,1,purple
480,0.2734375,0.47078125,0.32828125,0.367824176,0.868436238,0,pink
481,0.0,0.45,0.285,0.456273764,0.785714286,0,pink
482,0.25,0.29875,0.34375,0.32660903,0.793650794,0,pink
483,0.390625,0.35390625,0.20703125,0.304497354,0.905737705,1,purple
484,0.392822266,0.525150757,0.197378845,0.510699379,0.850622173,1,purple
485,0.125,0.43125,0.08625,0.311258278,0.843137255,0,pink
486,0.0,0.36375,0.465,0.330319889,0.907692308,0,pink
487,0.445800781,0.425883789,0.075336914,0.397436077,0.890718563,1,purple
488,0.1875,0.46375,0.34625,0.345399698,0.813504823,0,pink
489,0.355575562,0.527895203,0.268866577,0.398422906,0.773477573,1,purple
490,0.25,0.475,0.4575,0.431174089,0.75,0,pink
491,0.046875,0.3996875,0.1875,0.397131331,0.565967941,0,pink
492,0.0,0.0,0.0,0.0,0.0,2,dark purple
493,0.031616211,0.481478271,0.398538208,0.416038149,0.779371938,0,pink
494,0.375,0.46125,0.15625,0.33557047,1.0,1,purple
495,0.5,0.44,0.125,0.333333333,0.861111111,1,purple
496,0.4375,0.498125,0.50375,0.433687003,0.736842105,1,purple
497,1.186523438,0.403583984,0.091640625,0.399600581,0.70010925,1,purple
498,0.046875,0.585625,0.303125,0.510204082,0.924731183,0,pink
499,0.008829117,0.462142334,0.174934378,0.319499402,0.837264954,0,pink
500,0.145629883,0.399942627,0.384797363,0.291260252,0.729755085,0,pink
501,0.0,0.3959375,0.131015625,0.354351273,0.749054224,0,pink
502,0.0,0.44125,0.3175,0.389585342,0.794117647,0,pink
503,0.125,0.37390625,0.32390625,0.30873494,0.699680511,0,pink
504,0.421875,0.3640625,0.1534375,0.22539412,0.619957537,1,purple
505,0.25,0.3884375,0.185,0.330890643,0.7875,0,pink
506,0.40625,0.440625,0.36578125,0.388590881,0.507649513,1,purple
507,0.5,0.485,0.0,0.46875,0.666666667,1,purple
508,0.0390625,0.414453125,0.2575,0.302190047,0.847632121,0,pink
509,0.266357422,0.460923309,0.101995926,0.338137976,0.752784688,1,purple
